,model,n_steps,n_envs,n_workers,run_time,steps_per_second
264,humanoid_mjx.xml,1024,2,48,0.024741649627685547,82775.40223948195
265,humanoid_mjx.xml,1024,2,48,0.024679899215698242,82982.51066995121
266,humanoid_mjx.xml,1024,3,48,0.03512859344482422,87450.12819329443
267,humanoid_mjx.xml,1024,3,48,0.035225868225097656,87208.63827598344
268,humanoid_mjx.xml,1024,4,48,0.0457758903503418,89479.41741059802
269,humanoid_mjx.xml,1024,5,48,0.056421518325805664,90745.51965146694
270,humanoid_mjx.xml,1024,6,48,0.06748247146606445,91045.86519315155
271,humanoid_mjx.xml,1024,7,48,0.07720613479614258,92842.36309623069
272,humanoid_mjx.xml,1024,8,48,0.08762693405151367,93487.2375562533
273,humanoid_mjx.xml,1024,10,48,0.10860872268676758,94283.40327261393
274,humanoid_mjx.xml,1024,11,48,0.11928534507751465,94429.03478780539
275,humanoid_mjx.xml,1024,13,48,0.14047455787658691,94764.4911735204
276,humanoid_mjx.xml,1024,16,48,0.17184972763061523,95339.10949929937
277,humanoid_mjx.xml,1024,19,48,0.20548129081726074,94685.01936413602
278,humanoid_mjx.xml,1024,23,48,0.24643635749816895,95570.31372765277
279,humanoid_mjx.xml,1024,27,48,0.2916135787963867,94810.39982471001
280,humanoid_mjx.xml,1024,32,48,0.3411715030670166,96045.5363517373
281,humanoid_mjx.xml,1024,38,48,0.41008448600769043,94887.76417469807
282,humanoid_mjx.xml,1024,45,48,0.48932480812072754,94170.57797860724
283,humanoid_mjx.xml,1024,54,48,0.1121213436126709,493179.96215798974
284,humanoid_mjx.xml,1024,64,48,0.19965362548828125,328248.4845427796
285,humanoid_mjx.xml,1024,76,48,0.3415036201477051,227886.3104477195
286,humanoid_mjx.xml,1024,91,48,0.48891353607177734,190594.02762438482
287,humanoid_mjx.xml,1024,108,48,0.17610907554626465,627974.4508166871
288,humanoid_mjx.xml,1024,128,48,0.39058446884155273,335579.1396128749
289,humanoid_mjx.xml,1024,152,48,0.14838671684265137,1048934.8596144794
290,humanoid_mjx.xml,1024,181,48,0.45875072479248047,404018.98020726145
291,humanoid_mjx.xml,1024,215,48,0.37500429153442383,587086.6146602224
292,humanoid_mjx.xml,1024,256,48,0.43112874031066895,608041.1150764398
293,humanoid_mjx.xml,1024,304,48,0.4186396598815918,743589.3677346457
294,humanoid_mjx.xml,1024,362,48,0.4294240474700928,863221.336075308
295,humanoid_mjx.xml,1024,431,48,0.68269944190979,646468.9626307295
296,humanoid_mjx.xml,1024,512,48,0.8714964389801025,601595.1145062225
297,humanoid_mjx.xml,1024,609,48,0.9744045734405518,639996.9961122588
298,humanoid_mjx.xml,1024,724,48,0.7434840202331543,997164.6731122839
299,humanoid_mjx.xml,1024,861,48,1.2385029792785645,711878.788142742
300,humanoid_mjx.xml,1024,1024,48,1.0120291709899902,1036112.4264572916
301,humanoid_mjx.xml,1024,1218,48,1.4218335151672363,877199.7471541528
302,humanoid_mjx.xml,1024,1448,48,2.236717700958252,662914.233371856
303,humanoid_mjx.xml,1024,1722,48,2.656454086303711,663790.1287627976
304,humanoid_mjx.xml,1024,2048,48,2.763575792312622,758854.5267452413
305,humanoid_mjx.xml,1024,2435,48,3.351036787033081,744080.1633835913
306,humanoid_mjx.xml,1024,2896,48,2.9650068283081055,1000167.6797797388
307,humanoid_mjx.xml,1024,3444,48,3.951618194580078,892458.6906794427
308,humanoid_mjx.xml,1024,4096,48,3.5332601070404053,1187091.7716027736
309,humanoid_mjx.xml,1024,4871,48,5.249222040176392,950217.758331364
310,humanoid_mjx.xml,1024,5793,48,7.708505392074585,769543.731019369
311,humanoid_mjx.xml,1024,6889,48,8.891654968261719,793365.9172763755
312,humanoid_mjx.xml,1024,8192,48,11.426191806793213,734156.0637038074
313,humanoid_mjx.xml,1024,9742,48,14.615872859954834,682532.4833888044
314,humanoid_mjx.xml,1024,11585,48,12.274471521377563,966480.7140037759
315,humanoid_mjx.xml,1024,13777,48,15.887148141860962,887991.2161722615
316,humanoid_mjx.xml,1024,16384,48,19.433638334274292,863308.0286572344
317,humanoid_mjx.xml,1024,19484,48,23.569979667663574,846484.2261774318
318,humanoid_mjx.xml,1024,23170,48,29.391090154647827,807254.1669995872
319,humanoid_mjx.xml,1024,27554,48,34.014243364334106,829514.1449356879
320,humanoid_mjx.xml,1024,32768,48,41.783942461013794,803046.0991398244
321,humanoid_mjx.xml,1024,38968,48,44.23265981674194,902121.4678321636
322,humanoid_mjx.xml,1024,46341,48,58.01661205291748,817924.0793433011
323,humanoid_mjx.xml,1024,55109,48,64.0909035205841,880493.3758169883
324,humanoid_mjx.xml,1024,65536,48,74.23663377761841,903985.8165044202
